"CAINC1 County and MSA personal income summary: personal income, population, per capita personal income"
"CAINC1 County and MSA personal income summary: personal income, population, per capita personal income"
Metropolitan Statistical Area
GeoFips,GeoName,2018-2023
14260,"Boise City, ID (Metropolitan Statistical Area)",2.5
14460,"Boston-Cambridge-Newton, MA-NH (Metropolitan Statistical Area)",0.0
14500,"Boulder, CO (Metropolitan Statistical Area) *",-0.1
14540,"Bowling Green, KY (Metropolitan Statistical Area)",1.4
14740,"Bremerton-Silverdale-Port Orchard, WA (Metropolitan Statistical Area)",0.4
14860,"Bridgeport-Stamford-Norwalk, CT (Metropolitan Statistical Area)",0.1
15180,"Brownsville-Harlingen, TX (Metropolitan Statistical Area)",0.4
15260,"Brunswick, GA (Metropolitan Statistical Area)",0.4
15380,"Buffalo-Cheektowaga, NY (Metropolitan Statistical Area)",-0.1
15500,"Burlington, NC (Metropolitan Statistical Area)",1.4
15540,"Burlington-South Burlington, VT (Metropolitan Statistical Area)",0.4
15680,"California-Lexington Park, MD (Metropolitan Statistical Area)",0.5
15940,"Canton-Massillon, OH (Metropolitan Statistical Area)",-0.1
15980,"Cape Coral-Fort Myers, FL (Metropolitan Statistical Area)",2.6
16020,"Cape Girardeau, MO-IL (Metropolitan Statistical Area)",0.2
16060,"Carbondale-Marion, IL (Metropolitan Statistical Area)",-0.4
16180,"Carson City, NV (Metropolitan Statistical Area)",0.2
16220,"Casper, WY (Metropolitan Statistical Area)",0.3
16300,"Cedar Rapids, IA (Metropolitan Statistical Area)",0.1
16540,"Chambersburg-Waynesboro, PA (Metropolitan Statistical Area)",0.3
16580,"Champaign-Urbana, IL (Metropolitan Statistical Area)",-0.1
16620,"Charleston, WV (Metropolitan Statistical Area)",-1.0
16700,"Charleston-North Charleston, SC (Metropolitan Statistical Area)",1.8
16740,"Charlotte-Concord-Gastonia, NC-SC (Metropolitan Statistical Area)",1.7
16820,"Charlottesville, VA (Metropolitan Statistical Area) *",0.5
16860,"Chattanooga, TN-GA (Metropolitan Statistical Area)",0.9
16940,"Cheyenne, WY (Metropolitan Statistical Area)",0.3
16980,"Chicago-Naperville-Elgin, IL-IN-WI (Metropolitan Statistical Area)",-0.5
17020,"Chico, CA (Metropolitan Statistical Area)",-1.9
17140,"Cincinnati, OH-KY-IN (Metropolitan Statistical Area)",0.4
17300,"Clarksville, TN-KY (Metropolitan Statistical Area)",1.8
17420,"Cleveland, TN (Metropolitan Statistical Area)",0.8
17460,"Cleveland-Elyria, OH (Metropolitan Statistical Area)",-0.3
17660,"Coeur d'Alene, ID (Metropolitan Statistical Area)",2.6
17780,"College Station-Bryan, TX (Metropolitan Statistical Area)",1.4
17820,"Colorado Springs, CO (Metropolitan Statistical Area)",0.8
17860,"Columbia, MO (Metropolitan Statistical Area)",0.8
17900,"Columbia, SC (Metropolitan Statistical Area)",0.9
17980,"Columbus, GA-AL (Metropolitan Statistical Area)",0.0
18020,"Columbus, IN (Metropolitan Statistical Area)",0.7
18140,"Columbus, OH (Metropolitan Statistical Area)",0.7
18580,"Corpus Christi, TX (Metropolitan Statistical Area)",0.0
18700,"Corvallis, OR (Metropolitan Statistical Area)",0.8
18880,"Crestview-Fort Walton Beach-Destin, FL (Metropolitan Statistical Area)",1.9
19060,"Cumberland, MD-WV (Metropolitan Statistical Area)",-0.5
19100,"Dallas-Fort Worth-Arlington, TX (Metropolitan Statistical Area)",1.7
19140,"Dalton, GA (Metropolitan Statistical Area)",0.2
19180,"Danville, IL (Metropolitan Statistical Area)",-1.2
19300,"Daphne-Fairhope-Foley, AL (Metropolitan Statistical Area)",2.8
19340,"Davenport-Moline-Rock Island, IA-IL (Metropolitan Statistical Area)",-0.3
19430,"Dayton-Kettering, OH (Metropolitan Statistical Area)",0.1
19460,"Decatur, AL (Metropolitan Statistical Area)",0.4
19500,"Decatur, IL (Metropolitan Statistical Area)",-0.9
19660,"Deltona-Daytona Beach-Ormond Beach, FL (Metropolitan Statistical Area)",2.0
19740,"Denver-Aurora-Lakewood, CO (Metropolitan Statistical Area) *",0.6
19780,"Des Moines-West Des Moines, IA (Metropolitan Statistical Area)",1.2
19820,"Detroit-Warren-Dearborn, MI (Metropolitan Statistical Area)",-0.2
20020,"Dothan, AL (Metropolitan Statistical Area)",0.6
20100,"Dover, DE (Metropolitan Statistical Area)",1.3
20220,"Dubuque, IA (Metropolitan Statistical Area)",0.1
20260,"Duluth, MN-WI (Metropolitan Statistical Area)",0.0
20500,"Durham-Chapel Hill, NC (Metropolitan Statistical Area)",1.0
20700,"East Stroudsburg, PA (Metropolitan Statistical Area)",-0.2
20740,"Eau Claire, WI (Metropolitan Statistical Area)",0.6
20940,"El Centro, CA (Metropolitan Statistical Area)",-0.1
21060,"Elizabethtown-Fort Knox, KY (Metropolitan Statistical Area)",0.4
21140,"Elkhart-Goshen, IN (Metropolitan Statistical Area)",0.0
21300,"Elmira, NY (Metropolitan Statistical Area)",-0.9
21340,"El Paso, TX (Metropolitan Statistical Area)",0.3
21420,"Enid, OK (Metropolitan Statistical Area)",-0.2
21500,"Erie, PA (Metropolitan Statistical Area)",-0.4
21660,"Eugene-Springfield, OR (Metropolitan Statistical Area)",0.1
21780,"Evansville, IN-KY (Metropolitan Statistical Area)",0.1
21820,"Fairbanks, AK (Metropolitan Statistical Area)",-0.7
22020,"Fargo, ND-MN (Metropolitan Statistical Area)",1.3
22140,"Farmington, NM (Metropolitan Statistical Area)",-0.6
22180,"Fayetteville, NC (Metropolitan Statistical Area)",0.7
22220,"Fayetteville-Springdale-Rogers, AR (Metropolitan Statistical Area)",2.3
22380,"Flagstaff, AZ (Metropolitan Statistical Area)",-0.1
22420,"Flint, MI (Metropolitan Statistical Area)",-0.3
22500,"Florence, SC (Metropolitan Statistical Area)",-0.2
22520,"Florence-Muscle Shoals, AL (Metropolitan Statistical Area)",0.8
22540,"Fond du Lac, WI (Metropolitan Statistical Area)",0.0
22660,"Fort Collins, CO (Metropolitan Statistical Area)",1.1
22900,"Fort Smith, AR-OK (Metropolitan Statistical Area)",0.3
23060,"Fort Wayne, IN (Metropolitan Statistical Area)",0.8
23420,"Fresno, CA (Metropolitan Statistical Area)",0.4
23460,"Gadsden, AL (Metropolitan Statistical Area)",-0.1
23540,"Gainesville, FL (Metropolitan Statistical Area)",1.0
23580,"Gainesville, GA (Metropolitan Statistical Area)",1.8
23900,"Gettysburg, PA (Metropolitan Statistical Area)",0.5
24020,"Glens Falls, NY (Metropolitan Statistical Area)",-0.4
24140,"Goldsboro, NC (Metropolitan Statistical Area)",0.1
24220,"Grand Forks, ND-MN (Metropolitan Statistical Area)",-0.4
24260,"Grand Island, NE (Metropolitan Statistical Area)",-0.1
24300,"Grand Junction, CO (Metropolitan Statistical Area)",0.8
24340,"Grand Rapids-Kentwood, MI (Metropolitan Statistical Area)",0.4
24420,"Grants Pass, OR (Metropolitan Statistical Area)",0.1
24500,"Great Falls, MT (Metropolitan Statistical Area)",0.2
24540,"Greeley, CO (Metropolitan Statistical Area) *",2.8
24580,"Green Bay, WI (Metropolitan Statistical Area)",0.4
24660,"Greensboro-High Point, NC (Metropolitan Statistical Area)",0.6
24780,"Greenville, NC (Metropolitan Statistical Area)",0.6
24860,"Greenville-Anderson, SC (Metropolitan Statistical Area)",1.5
25060,"Gulfport-Biloxi, MS (Metropolitan Statistical Area)",0.4
25180,"Hagerstown-Martinsburg, MD-WV (Metropolitan Statistical Area)",1.2
25220,"Hammond, LA (Metropolitan Statistical Area)",1.0
25260,"Hanford-Corcoran, CA (Metropolitan Statistical Area)",0.2
25420,"Harrisburg-Carlisle, PA (Metropolitan Statistical Area)",0.8
25500,"Harrisonburg, VA (Metropolitan Statistical Area) *",0.4
25540,"Hartford-East Hartford-Middletown, CT (Metropolitan Statistical Area)",0.0
25620,"Hattiesburg, MS (Metropolitan Statistical Area)",0.4
25860,"Hickory-Lenoir-Morganton, NC (Metropolitan Statistical Area)",0.3
25940,"Hilton Head Island-Bluffton, SC (Metropolitan Statistical Area)",2.0
25980,"Hinesville, GA (Metropolitan Statistical Area)",2.4
26140,"Homosassa Springs, FL (Metropolitan Statistical Area)",2.3
26300,"Hot Springs, AR (Metropolitan Statistical Area)",0.1
26380,"Houma-Thibodaux, LA (Metropolitan Statistical Area)",-1.0
26420,"Houston-The Woodlands-Sugar Land, TX (Metropolitan Statistical Area)",1.4
26580,"Huntington-Ashland, WV-KY-OH (Metropolitan Statistical Area)",-0.6
26620,"Huntsville, AL (Metropolitan Statistical Area)",2.2
26820,"Idaho Falls, ID (Metropolitan Statistical Area)",2.2
26900,"Indianapolis-Carmel-Anderson, IN (Metropolitan Statistical Area)",0.8
26980,"Iowa City, IA (Metropolitan Statistical Area)",0.8
27060,"Ithaca, NY (Metropolitan Statistical Area)",-0.5
27100,"Jackson, MI (Metropolitan Statistical Area)",-0.2
27140,"Jackson, MS (Metropolitan Statistical Area)",-0.5
27180,"Jackson, TN (Metropolitan Statistical Area)",0.3
27260,"Jacksonville, FL (Metropolitan Statistical Area)",2.0
27340,"Jacksonville, NC (Metropolitan Statistical Area)",1.6
27500,"Janesville-Beloit, WI (Metropolitan Statistical Area)",0.1
27620,"Jefferson City, MO (Metropolitan Statistical Area)",-0.1
27740,"Johnson City, TN (Metropolitan Statistical Area)",0.7
27780,"Johnstown, PA (Metropolitan Statistical Area)",-0.7
27860,"Jonesboro, AR (Metropolitan Statistical Area)",0.6
27900,"Joplin, MO (Metropolitan Statistical Area)",0.7
27980,"Kahului-Wailuku-Lahaina, HI (Metropolitan Statistical Area)",-0.1
28020,"Kalamazoo-Portage, MI (Metropolitan Statistical Area)",0.0
28100,"Kankakee, IL (Metropolitan Statistical Area)",-0.5
28140,"Kansas City, MO-KS (Metropolitan Statistical Area)",0.5
28420,"Kennewick-Richland, WA (Metropolitan Statistical Area)",1.2
28660,"Killeen-Temple, TX (Metropolitan Statistical Area)",1.8
28700,"Kingsport-Bristol, TN-VA (Metropolitan Statistical Area) *",0.4
28740,"Kingston, NY (Metropolitan Statistical Area)",0.1
28940,"Knoxville, TN (Metropolitan Statistical Area)",1.3
29020,"Kokomo, IN (Metropolitan Statistical Area)",0.2
29100,"La Crosse-Onalaska, WI-MN (Metropolitan Statistical Area)",0.0
29180,"Lafayette, LA (Metropolitan Statistical Area)",0.1
29200,"Lafayette-West Lafayette, IN (Metropolitan Statistical Area)",0.3
29340,"Lake Charles, LA (Metropolitan Statistical Area)",-1.1
29420,"Lake Havasu City-Kingman, AZ (Metropolitan Statistical Area)",1.5
29460,"Lakeland-Winter Haven, FL (Metropolitan Statistical Area)",3.3
29540,"Lancaster, PA (Metropolitan Statistical Area)",0.3
29620,"Lansing-East Lansing, MI (Metropolitan Statistical Area)",0.0
29700,"Laredo, TX (Metropolitan Statistical Area)",0.2
29740,"Las Cruces, NM (Metropolitan Statistical Area)",0.8
29820,"Las Vegas-Henderson-Paradise, NV (Metropolitan Statistical Area)",1.3
29940,"Lawrence, KS (Metropolitan Statistical Area)",0.4
30020,"Lawton, OK (Metropolitan Statistical Area)",0.0
30140,"Lebanon, PA (Metropolitan Statistical Area)",0.3
30300,"Lewiston, ID-WA (Metropolitan Statistical Area)",0.6
30340,"Lewiston-Auburn, ME (Metropolitan Statistical Area)",0.7
30460,"Lexington-Fayette, KY (Metropolitan Statistical Area)",0.3
30620,"Lima, OH (Metropolitan Statistical Area)",-0.4
30700,"Lincoln, NE (Metropolitan Statistical Area)",0.5
30780,"Little Rock-North Little Rock-Conway, AR (Metropolitan Statistical Area)",0.6
30860,"Logan, UT-ID (Metropolitan Statistical Area)",2.0
30980,"Longview, TX (Metropolitan Statistical Area)",0.6
31020,"Longview, WA (Metropolitan Statistical Area)",0.8
31080,"Los Angeles-Long Beach-Anaheim, CA (Metropolitan Statistical Area)",-0.7
31140,"Louisville/Jefferson County, KY-IN (Metropolitan Statistical Area)",0.2
31180,"Lubbock, TX (Metropolitan Statistical Area)",0.9
31340,"Lynchburg, VA (Metropolitan Statistical Area) *",0.3
31420,"Macon-Bibb County, GA (Metropolitan Statistical Area)",0.3
31460,"Madera, CA (Metropolitan Statistical Area)",0.9
31540,"Madison, WI (Metropolitan Statistical Area)",0.7
31700,"Manchester-Nashua, NH (Metropolitan Statistical Area)",0.4
31740,"Manhattan, KS (Metropolitan Statistical Area)",-0.4
31860,"Mankato, MN (Metropolitan Statistical Area)",0.4
31900,"Mansfield, OH (Metropolitan Statistical Area)",0.1
32580,"McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)",0.9
32780,"Medford, OR (Metropolitan Statistical Area)",0.0
32820,"Memphis, TN-MS-AR (Metropolitan Statistical Area)",-0.1
32900,"Merced, CA (Metropolitan Statistical Area)",1.2
33100,"Miami-Fort Lauderdale-Pompano Beach, FL (Metropolitan Statistical Area)",0.3
33140,"Michigan City-La Porte, IN (Metropolitan Statistical Area)",-0.1
33220,"Midland, MI (Metropolitan Statistical Area)",0.1
33260,"Midland, TX (Metropolitan Statistical Area)",1.2
33340,"Milwaukee-Waukesha, WI (Metropolitan Statistical Area)",-0.2
33460,"Minneapolis-St. Paul-Bloomington, MN-WI (Metropolitan Statistical Area)",0.4
33540,"Missoula, MT (Metropolitan Statistical Area)",0.9
33660,"Mobile, AL (Metropolitan Statistical Area)",-0.2
33700,"Modesto, CA (Metropolitan Statistical Area)",0.1
33740,"Monroe, LA (Metropolitan Statistical Area)",-0.6
33780,"Monroe, MI (Metropolitan Statistical Area)",0.2
33860,"Montgomery, AL (Metropolitan Statistical Area)",0.1
34060,"Morgantown, WV (Metropolitan Statistical Area)",0.3
34100,"Morristown, TN (Metropolitan Statistical Area)",1.1
34580,"Mount Vernon-Anacortes, WA (Metropolitan Statistical Area)",0.7
34620,"Muncie, IN (Metropolitan Statistical Area)",-0.1
34740,"Muskegon, MI (Metropolitan Statistical Area)",0.1
34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC (Metropolitan Statistical Area)",3.7
34900,"Napa, CA (Metropolitan Statistical Area)",-1.0
34940,"Naples-Marco Island, FL (Metropolitan Statistical Area)",2.0
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN (Metropolitan Statistical Area)",1.4
35100,"New Bern, NC (Metropolitan Statistical Area)",0.1
35300,"New Haven-Milford, CT (Metropolitan Statistical Area)",0.0
35380,"New Orleans-Metairie, LA (Metropolitan Statistical Area)",-0.5
35620,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)",-0.5
35660,"Niles, MI (Metropolitan Statistical Area)",-0.3
35840,"North Port-Sarasota-Bradenton, FL (Metropolitan Statistical Area)",2.4
35980,"Norwich-New London, CT (Metropolitan Statistical Area)",-0.1
36100,"Ocala, FL (Metropolitan Statistical Area)",2.5
36140,"Ocean City, NJ (Metropolitan Statistical Area)",-0.2
36220,"Odessa, TX (Metropolitan Statistical Area)",0.5
36260,"Ogden-Clearfield, UT (Metropolitan Statistical Area)",1.2
36420,"Oklahoma City, OK (Metropolitan Statistical Area)",1.1
36500,"Olympia-Lacey-Tumwater, WA (Metropolitan Statistical Area)",0.8
36540,"Omaha-Council Bluffs, NE-IA (Metropolitan Statistical Area)",0.6
36740,"Orlando-Kissimmee-Sanford, FL (Metropolitan Statistical Area)",1.6
36780,"Oshkosh-Neenah, WI (Metropolitan Statistical Area)",0.1
36980,"Owensboro, KY (Metropolitan Statistical Area)",0.2
37100,"Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)",-0.4
37340,"Palm Bay-Melbourne-Titusville, FL (Metropolitan Statistical Area)",1.6
37460,"Panama City, FL (Metropolitan Statistical Area)",0.1
37620,"Parkersburg-Vienna, WV (Metropolitan Statistical Area)",-0.6
37860,"Pensacola-Ferry Pass-Brent, FL (Metropolitan Statistical Area)",1.4
37900,"Peoria, IL (Metropolitan Statistical Area)",-0.6
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (Metropolitan Statistical Area)",0.1
38060,"Phoenix-Mesa-Chandler, AZ (Metropolitan Statistical Area)",1.5
38220,"Pine Bluff, AR (Metropolitan Statistical Area)",-1.4
38300,"Pittsburgh, PA (Metropolitan Statistical Area)",-0.3
38340,"Pittsfield, MA (Metropolitan Statistical Area)",-0.4
38540,"Pocatello, ID (Metropolitan Statistical Area)",1.1
38860,"Portland-South Portland, ME (Metropolitan Statistical Area)",0.8
38900,"Portland-Vancouver-Hillsboro, OR-WA (Metropolitan Statistical Area)",0.2
38940,"Port St. Lucie, FL (Metropolitan Statistical Area)",2.5
39100,"Poughkeepsie-Newburgh-Middletown, NY (Metropolitan Statistical Area)",0.4
39150,"Prescott Valley-Prescott, AZ (Metropolitan Statistical Area)",1.6
39300,"Providence-Warwick, RI-MA (Metropolitan Statistical Area)",0.1
39340,"Provo-Orem, UT (Metropolitan Statistical Area)",2.6
39380,"Pueblo, CO (Metropolitan Statistical Area)",0.4
39460,"Punta Gorda, FL (Metropolitan Statistical Area)",2.7
39540,"Racine, WI (Metropolitan Statistical Area)",-0.1
39580,"Raleigh-Cary, NC (Metropolitan Statistical Area)",2.1
39660,"Rapid City, SD (Metropolitan Statistical Area)",1.5
39740,"Reading, PA (Metropolitan Statistical Area)",0.3
39820,"Redding, CA (Metropolitan Statistical Area)",-0.2
39900,"Reno, NV (Metropolitan Statistical Area)",1.1
40060,"Richmond, VA (Metropolitan Statistical Area) *",0.9
40140,"Riverside-San Bernardino-Ontario, CA (Metropolitan Statistical Area)",0.6
40220,"Roanoke, VA (Metropolitan Statistical Area) *",0.0
40340,"Rochester, MN (Metropolitan Statistical Area)",0.6
40380,"Rochester, NY (Metropolitan Statistical Area)",-0.3
40420,"Rockford, IL (Metropolitan Statistical Area)",-0.4
40580,"Rocky Mount, NC (Metropolitan Statistical Area)",0.1
40660,"Rome, GA (Metropolitan Statistical Area)",0.4
40900,"Sacramento-Roseville-Folsom, CA (Metropolitan Statistical Area)",0.5
40980,"Saginaw, MI (Metropolitan Statistical Area)",-0.3
41060,"St. Cloud, MN (Metropolitan Statistical Area)",0.5
41100,"St. George, UT (Metropolitan Statistical Area)",3.6
41140,"St. Joseph, MO-KS (Metropolitan Statistical Area)",-1.0
41180,"St. Louis, MO-IL (Metropolitan Statistical Area)",-0.1
41420,"Salem, OR (Metropolitan Statistical Area)",0.4
41500,"Salinas, CA (Metropolitan Statistical Area)",-0.4
41540,"Salisbury, MD-DE (Metropolitan Statistical Area)",1.9
41620,"Salt Lake City, UT (Metropolitan Statistical Area)",0.5
41660,"San Angelo, TX (Metropolitan Statistical Area)",0.1
41700,"San Antonio-New Braunfels, TX (Metropolitan Statistical Area)",1.6
41740,"San Diego-Chula Vista-Carlsbad, CA (Metropolitan Statistical Area)",-0.2
41860,"San Francisco-Oakland-Berkeley, CA (Metropolitan Statistical Area)",-0.8
41940,"San Jose-Sunnyvale-Santa Clara, CA (Metropolitan Statistical Area)",-0.7
42020,"San Luis Obispo-Paso Robles, CA (Metropolitan Statistical Area)",-0.1
42100,"Santa Cruz-Watsonville, CA (Metropolitan Statistical Area)",-0.9
42140,"Santa Fe, NM (Metropolitan Statistical Area)",0.4
42200,"Santa Maria-Santa Barbara, CA (Metropolitan Statistical Area)",-0.3
42220,"Santa Rosa-Petaluma, CA (Metropolitan Statistical Area)",-0.6
42340,"Savannah, GA (Metropolitan Statistical Area)",1.4
42540,"Scranton--Wilkes-Barre, PA (Metropolitan Statistical Area)",0.1
42660,"Seattle-Tacoma-Bellevue, WA (Metropolitan Statistical Area)",0.5
42680,"Sebastian-Vero Beach, FL (Metropolitan Statistical Area)",1.8
42700,"Sebring-Avon Park, FL (Metropolitan Statistical Area)",1.4
43100,"Sheboygan, WI (Metropolitan Statistical Area)",0.1
43300,"Sherman-Denison, TX (Metropolitan Statistical Area)",2.2
43340,"Shreveport-Bossier City, LA (Metropolitan Statistical Area)",-0.7
43420,"Sierra Vista-Douglas, AZ (Metropolitan Statistical Area)",0.0
43580,"Sioux City, IA-NE-SD (Metropolitan Statistical Area)",0.3
43620,"Sioux Falls, SD (Metropolitan Statistical Area)",2.0
43780,"South Bend-Mishawaka, IN-MI (Metropolitan Statistical Area)",0.0
43900,"Spartanburg, SC (Metropolitan Statistical Area)",2.4
44060,"Spokane-Spokane Valley, WA (Metropolitan Statistical Area)",1.1
44100,"Springfield, IL (Metropolitan Statistical Area)",-0.4
44140,"Springfield, MA (Metropolitan Statistical Area)",-0.2
44180,"Springfield, MO (Metropolitan Statistical Area)",1.0
44220,"Springfield, OH (Metropolitan Statistical Area)",-0.3
44300,"State College, PA (Metropolitan Statistical Area)",-0.3
44420,"Staunton, VA (Metropolitan Statistical Area) *",0.6
44700,"Stockton, CA (Metropolitan Statistical Area)",1.0
44940,"Sumter, SC (Metropolitan Statistical Area)",-0.4
45060,"Syracuse, NY (Metropolitan Statistical Area)",-0.3
45220,"Tallahassee, FL (Metropolitan Statistical Area)",0.6
45300,"Tampa-St. Petersburg-Clearwater, FL (Metropolitan Statistical Area)",1.4
45460,"Terre Haute, IN (Metropolitan Statistical Area)",-0.1
45500,"Texarkana, TX-AR (Metropolitan Statistical Area)",-0.4
45540,"The Villages, FL (Metropolitan Statistical Area)",4.2
45780,"Toledo, OH (Metropolitan Statistical Area)",-0.2
45820,"Topeka, KS (Metropolitan Statistical Area)",-0.1
45940,"Trenton-Princeton, NJ (Metropolitan Statistical Area)",-0.2
46060,"Tucson, AZ (Metropolitan Statistical Area)",0.7
46140,"Tulsa, OK (Metropolitan Statistical Area)",0.8
46220,"Tuscaloosa, AL (Metropolitan Statistical Area)",1.1
46300,"Twin Falls, ID (Metropolitan Statistical Area)",1.6
46340,"Tyler, TX (Metropolitan Statistical Area)",1.4
46520,"Urban Honolulu, HI (Metropolitan Statistical Area)",-0.6
46540,"Utica-Rome, NY (Metropolitan Statistical Area)",-0.5
46660,"Valdosta, GA (Metropolitan Statistical Area)",0.7
46700,"Vallejo, CA (Metropolitan Statistical Area)",-0.1
47020,"Victoria, TX (Metropolitan Statistical Area)",0.1
47220,"Vineland-Bridgeton, NJ (Metropolitan Statistical Area)",-0.5
47260,"Virginia Beach-Norfolk-Newport News, VA-NC (Metropolitan Statistical Area) *",0.3
47300,"Visalia, CA (Metropolitan Statistical Area)",0.5
47380,"Waco, TX (Metropolitan Statistical Area)",1.0
47460,"Walla Walla, WA (Metropolitan Statistical Area)",-0.1
47580,"Warner Robins, GA (Metropolitan Statistical Area)",1.6
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV (Metropolitan Statistical Area) *",0.3
47940,"Waterloo-Cedar Falls, IA (Metropolitan Statistical Area)",-0.1
48060,"Watertown-Fort Drum, NY (Metropolitan Statistical Area)",-0.7
48140,"Wausau-Weston, WI (Metropolitan Statistical Area)",0.2
48260,"Weirton-Steubenville, WV-OH (Metropolitan Statistical Area)",-0.8
48300,"Wenatchee, WA (Metropolitan Statistical Area)",0.8
48540,"Wheeling, WV-OH (Metropolitan Statistical Area)",-0.9
48620,"Wichita, KS (Metropolitan Statistical Area)",0.4
48660,"Wichita Falls, TX (Metropolitan Statistical Area)",0.3
48700,"Williamsport, PA (Metropolitan Statistical Area)",-0.4
48900,"Wilmington, NC (Metropolitan Statistical Area)",1.7
49020,"Winchester, VA-WV (Metropolitan Statistical Area) *",1.0
49180,"Winston-Salem, NC (Metropolitan Statistical Area)",0.8
49340,"Worcester, MA-CT (Metropolitan Statistical Area)",0.2
49420,"Yakima, WA (Metropolitan Statistical Area)",0.2
49620,"York-Hanover, PA (Metropolitan Statistical Area)",0.5
49660,"Youngstown-Warren-Boardman, OH-PA (Metropolitan Statistical Area)",-0.4
49700,"Yuba City, CA (Metropolitan Statistical Area)",0.7
49740,"Yuma, AZ (Metropolitan Statistical Area) *",1.2

Legend/Footnotes
"1. Census Bureau midyear population estimate. BEA produced intercensal annual county population statistics for 2010 to 2019 that are tied to the Census Bureau decennial counts for 2010 and 2020. BEA developed intercensal population statistics because this data was not published when Census released county population data for 2020 through 2023, which are based on the 2020 decennial counts. BEA used the Census Bureau Das Gupta method (see https://www2.census.gov/programs-surveys/popest/technical-documentation/methodology/intercensal/2000-2010-intercensal-estimates-methodology.pdf), modified to account for an extra leap year day, to produce the intercensal population figures that will be used until Census releases its official intercensal population data."
"* La Paz County, AZ was separated from Yuma County on January 1, 1983. The Yuma, AZ MSA contains the area that became La Paz County, AZ through 1982 and excludes it beginning with 1983."
"* Broomfield County, CO, was created from parts of Adams, Boulder, Jefferson, and Weld counties effective November 15, 2001. Estimates for Broomfield county begin with 2002."
"* Cibola, NM was separated from Valencia in June 1981, but in these estimates, Valencia includes Cibola through the end of 1981."
